Id,Date,Price,Cohort.new
1139773,2001-06-06,28.95,2
1751249,2001-06-26,67.9,2
1751249,2002-07-16,37.95,2
31074584,2001-06-08,18.95,2
31074584,2002-02-11,21.95,2
31074584,2003-12-02,86.85,2
31074584,2004-12-03,40.85,2
31074584,2004-12-16,172.8,2
31217106,2001-06-11,123.95,2
31217106,2004-12-04,31.95,2
31219522,2001-06-09,70.9,2
31219522,2001-11-13,86.9,2
31219522,2002-09-24,46.9,2
31259940,2001-06-08,41.95,2
31346134,2001-06-06,32.95,2
31346134,2001-11-28,93.9,2
31347537,2001-06-12,39.95,2
31347537,2006-06-14,32.95,2
31625545,2001-06-11,21.95,2
31625545,2001-10-29,104.85,2
31625545,2002-11-29,61.9,2
31625545,2004-10-19,63.9,2
31625545,2005-11-22,35.95,2
31625545,2006-06-12,55.95,2
31625545,2006-10-15,66.9,2
31625545,2007-10-29,103.85,2
31633196,2001-06-28,60.95,2
31633196,2002-12-26,47.95,2
31633196,2005-07-27,18.95,2
31633196,2005-11-03,61.95,2
31633196,2006-01-15,28.95,2
31633196,2006-06-21,24.95,2
31633196,2006-11-15,60.9,2
31633196,2006-12-29,18.95,2
31633196,2007-09-22,28.95,2
31633196,2007-12-08,47.95,2
31633196,2007-12-11,111.9,2
31649185,2001-06-16,14.85,2
31763215,2001-06-06,17.95,2
31763215,2005-04-29,89.85,2
31763215,2007-02-13,77.9,2
31763215,2007-11-20,57.9,2
31841602,2001-06-03,33.95,2
31841602,2001-12-19,68.95,2
31841602,2002-10-17,37.95,2
31841602,2003-01-16,61.9,2
31841602,2004-12-10,36.95,2
32292537,2001-06-23,62.95,2
32295920,2001-06-27,56.95,2
32444646,2001-06-15,41.95,2
32444646,2002-12-01,69.9,2
32444646,2004-12-09,54.95,2
32444646,2006-10-16,58.95,2
32444646,2006-11-20,58.95,2
32444646,2007-10-20,62.95,2
32549332,2001-06-22,26.95,2
32549332,2004-11-23,36.95,2
32819241,2001-06-10,37.95,2
32819241,2001-09-08,47.95,2
32879064,2001-06-26,55.95,2
32961142,2001-06-04,37.95,2
33158497,2001-06-15,87.95,2
33158497,2001-12-02,164.75,2
33158497,2001-12-04,28.95,2
33158497,2002-07-03,56.95,2
33166977,2001-06-20,36.95,2
33166977,2003-09-30,66.75,2
33166977,2004-11-20,38.95,2
33166977,2005-04-07,106.6,2
33300605,2001-06-04,24.95,2
33314768,2001-06-07,125.85,2
33314768,2001-10-24,82.85,2
33314768,2002-09-19,97.9,2
33476645,2001-06-05,66.95,2
33476645,2001-12-19,142.9,2
33476645,2005-12-07,35.95,2
33476645,2006-12-06,202.8,2
33476645,2007-12-14,26.95,2
33761062,2001-06-04,18.95,2
33880177,2001-06-15,111.95,2
33880177,2001-08-07,68.9,2
33880177,2001-08-28,102.9,2
33880177,2001-10-24,66.9,2
33880177,2001-11-19,52.9,2
33880177,2002-02-04,18.95,2
33880177,2002-05-28,28.95,2
33880177,2002-08-27,28.95,2
33880177,2002-11-21,47.95,2
33880177,2003-08-18,47.95,2
33880177,2005-06-07,66.95,2
33880177,2005-11-15,139.95,2
33880177,2005-12-15,132.95,2
33880177,2006-04-11,56.95,2
33880177,2006-05-25,75.95,2
33880177,2007-02-13,66.95,2
33880177,2007-11-20,43.95,2
33953192,2001-06-19,14.95,2
33953192,2002-12-15,28.95,2
33953192,2006-12-19,41.9,2
33959326,2001-06-18,41.95,2
33959326,2001-12-03,37.95,2
33963671,2001-06-12,17.95,2
33963671,2005-12-14,56.85,2
34315992,2001-06-11,111.95,2
34315992,2002-05-07,111.95,2
34315992,2003-05-20,78.95,2
34315992,2005-05-14,140.85,2
34347486,2001-06-14,123.95,2
34347486,2002-01-24,52.95,2
34347486,2002-07-12,35.95,2
34347486,2002-08-05,17.95,2
34347486,2002-11-26,105.9,2
34347486,2004-10-27,30.95,2
34347486,2004-12-15,22.95,2
34347486,2005-10-21,64.95,2
34347486,2006-07-21,103.95,2
34347486,2006-11-02,35.95,2
34347486,2006-11-14,70.95,2
34347486,2006-12-12,79.9,2
34519930,2001-06-11,35.95,2
34531957,2001-06-18,26.95,2
34531957,2004-05-28,2.95,2
34531957,2005-10-05,38.9,2
34531957,2007-08-04,137.75,2
34606307,2001-06-30,51.95,2
34606307,2005-06-04,15.9,2
34606307,2005-07-19,26.85,2
34606307,2006-08-10,31.8,2
34606307,2006-09-14,27.85,2
34606307,2006-12-05,17.9,2
34606307,2007-03-29,53.9,2
34606307,2007-08-22,49.65,2
34606307,2007-11-27,32.8,2
34606307,2007-11-29,26.85,2
34725207,2001-06-04,23.95,2
34725207,2001-08-24,28.95,2
34725207,2001-12-15,61.9,2
34725207,2002-06-11,23.95,2
34725207,2002-07-19,28.95,2
34725207,2003-04-22,23.95,2
34725207,2003-08-24,14.95,2
34725207,2003-10-26,37.9,2
34725207,2003-12-20,27.95,2
34725207,2003-12-21,18.95,2
34725207,2004-09-22,23.95,2
34725207,2004-12-16,35.95,2
34725207,2005-12-11,37.95,2
34857472,2001-06-06,47.9,2
34857472,2001-12-04,184.75,2
34857472,2002-06-08,89.85,2
34857472,2003-05-05,50.95,2
34857472,2004-05-05,18.95,2
34857472,2005-03-19,55.95,2
34857472,2005-12-12,259.65,2
34857472,2006-04-11,47.95,2
34857472,2006-06-11,75.9,2
34857472,2006-12-09,171.8,2
34857472,2007-04-03,55.95,2
34857472,2007-05-07,95.9,2
34857472,2007-12-10,133.85,2
34936798,2001-06-11,132.95,2
34936798,2002-03-28,66.95,2
34936798,2006-01-29,153.95,2
34938444,2001-06-02,290.95,2
34946945,2001-06-22,31.95,2
34946945,2006-03-04,15.75,2
34946945,2006-03-05,14.75,2
34946945,2007-01-27,17.95,2
34955153,2001-06-28,27.95,2
34955153,2003-08-02,70.95,2
35101392,2001-06-04,33.95,2
35101392,2002-12-15,111.9,2
35101392,2004-12-11,96.9,2
35101392,2005-05-03,47.95,2
35101392,2005-08-17,103.9,2
35101392,2005-12-07,173.9,2
35101392,2006-12-06,192.9,2
35101392,2006-12-17,47.95,2
35101392,2007-05-08,47.95,2
35101392,2007-12-12,173.9,2
35153531,2001-06-06,7.95,2
35153531,2002-03-07,21.9,2
35153531,2003-05-28,91.8,2
35153531,2003-09-14,32.95,2
35153531,2003-11-17,40.9,2
35153531,2004-10-01,109.45,2
35153531,2005-09-27,63.8,2
35404229,2001-06-27,28.95,2
35404229,2001-11-03,28.95,2
35404229,2002-08-24,28.95,2
35404229,2003-09-30,28.95,2
35404229,2003-10-14,28.95,2
35621517,2001-06-16,35.95,2
35705667,2001-06-02,70.95,2
35705667,2004-06-01,43.95,2
35748407,2001-06-05,37.95,2
35748407,2001-06-18,47.95,2
35748407,2002-01-10,26.95,2
35748407,2002-09-16,55.95,2
35748407,2002-12-16,76.9,2
35748407,2003-10-15,28.95,2
35748407,2003-12-04,180.75,2
35748407,2004-12-07,109.85,2
35748407,2005-12-15,280.7,2
35748407,2006-05-10,28.95,2
35748407,2006-06-23,28.95,2
35748407,2006-09-16,57.9,2
35748407,2007-06-23,37.95,2
35867810,2001-06-05,70.9,2
36004677,2001-06-01,94.95,2
36004677,2001-12-13,481.25,2
36004677,2002-01-11,66.9,2
36009162,2001-06-18,27.95,2
36009162,2001-12-19,48.95,2
36009162,2002-03-27,41.95,2
36009162,2002-05-21,59.9,2
36009162,2002-12-03,153.85,2
36009162,2002-12-09,37.95,2
36009162,2002-12-16,51.95,2
36078926,2001-06-08,41.95,2
36078926,2001-08-27,74.9,2
36078926,2001-12-07,36.95,2
36078926,2002-11-21,36.95,2
36078926,2003-02-27,60.9,2
36078926,2003-11-15,41.95,2
36078926,2005-02-07,17.85,2
36078926,2005-12-08,83.9,2
36078926,2006-12-07,39.95,2
36078926,2007-06-04,48.95,2
36116722,2001-06-04,28.95,2
36116722,2001-11-20,151.75,2
36116722,2002-12-10,167.75,2
36116722,2003-11-28,35.95,2
36116722,2004-01-27,18.95,2
36116722,2004-01-30,9.95,2
36116722,2004-11-22,36.95,2
36116722,2005-07-07,41.7,2
36116722,2005-11-11,37.95,2
36116722,2006-12-08,314,2
36116722,2006-12-15,126.7,2
36770871,2001-06-05,79.9,2
36770871,2001-09-04,37.95,2
36770871,2001-10-24,76.9,2
36770871,2001-11-20,140.75,2
36770871,2002-06-07,28.95,2
36770871,2002-11-25,65.85,2
36770871,2003-01-11,38.8,2
36770871,2003-03-21,128.8,2
36770871,2003-06-09,32.95,2
36770871,2003-12-01,18.95,2
36770871,2005-01-20,33.85,2
36991680,2001-06-14,83.95,2
36991680,2001-08-17,107.9,2
37040195,2001-06-06,20.9,2
37040195,2004-01-17,107.55,2
37040195,2004-12-10,190.75,2
37102328,2001-06-29,30.95,2
37102328,2002-03-20,39.9,2
37102328,2004-05-24,30.95,2
37102328,2004-08-11,70.95,2
37102328,2007-05-17,30.95,2
37236130,2001-06-04,47.95,2
37236130,2002-12-16,113.95,2
37335330,2001-06-02,41.95,2
37335330,2002-05-02,28.95,2
37335330,2004-06-21,18.95,2
37335330,2006-12-04,57.9,2
37335330,2007-08-16,67.7,2
37354352,2001-06-23,11.9,2
37476056,2001-06-06,47.95,2
37476056,2002-08-27,52.95,2
37557562,2001-06-12,21.95,2
37557562,2002-11-21,136.9,2
37661078,2001-06-13,47.95,2
37661078,2001-12-08,93.9,2
37661078,2001-12-12,108.9,2
37661078,2004-12-14,129.95,2
37661078,2005-12-21,77.95,2
37661078,2007-09-12,52.95,2
37661247,2001-06-27,27.95,2
37661247,2001-12-08,134.8,2
37661247,2002-12-07,84.9,2
37661247,2002-12-09,57.9,2
37661247,2004-12-07,201.75,2
37661247,2005-12-19,36.95,2
37661247,2006-01-17,26.95,2
37661247,2007-11-25,101.85,2
37681031,2001-06-26,17.95,2
37681031,2001-11-15,101.85,2
37681031,2003-12-18,20.9,2
37700302,2001-06-03,57.9,2
37700302,2002-06-03,47.95,2
37700302,2002-08-30,42.9,2
37759648,2001-06-01,31.95,2
37759648,2001-06-11,20.95,2
37759648,2001-12-02,33.95,2
37759648,2002-11-14,35.95,2
37759648,2003-07-16,28.95,2
37759648,2004-05-20,28.95,2
38091897,2001-06-01,35.95,2
38091897,2001-11-20,189.95,2
38091897,2002-03-26,55.95,2
38091897,2002-11-06,340.9,2
38091897,2003-10-03,303.95,2
38091897,2006-11-07,284.95,2
38091897,2007-12-10,299.95,2
38151746,2001-06-21,23.95,2
38151746,2001-12-09,52.95,2
38151746,2002-05-09,28.95,2
38151746,2002-12-08,52.9,2
38151746,2003-12-14,66.95,2
38151746,2004-12-14,101.85,2
38151746,2005-12-16,75.9,2
38622547,2001-06-07,23.95,2
38622547,2002-06-14,21.95,2
38622547,2003-04-23,17.95,2
38842852,2001-06-14,58.9,2
38842852,2001-11-09,193.8,2
38842852,2002-12-04,23.95,2
38842852,2003-11-26,34.95,2
38842852,2004-01-19,18.95,2
38842852,2004-11-26,23.95,2
39116784,2001-06-03,75.95,2
39116784,2005-06-14,35.95,2
39177783,2001-06-19,20.95,2
39177783,2001-09-05,55.95,2
39177783,2002-09-21,47.95,2
39177783,2004-11-10,89.9,2
39177783,2005-09-20,47.95,2
39177783,2006-09-12,43.9,2
39177783,2006-09-21,47.95,2
39177783,2007-09-19,105.85,2
39179467,2001-06-06,46.95,2
39241228,2001-06-27,40.95,2
39258107,2001-06-11,28.95,2
39258107,2001-11-15,33.95,2
39258107,2002-06-16,28.95,2
39258107,2005-12-17,61.95,2
39339066,2001-06-11,94.95,2
39339066,2001-12-06,98.9,2
39339066,2002-12-06,69.9,2
39339066,2003-09-12,85.95,2
39339066,2006-05-04,76.9,2
39339066,2006-06-07,327.95,2
39358972,2001-06-05,17.95,2
39599143,2001-06-02,82.9,2
39599143,2001-12-08,48.95,2
39599143,2002-06-24,28.95,2
39635840,2001-06-10,71.9,2
39635840,2001-12-10,190.7,2
39635840,2002-12-10,364.55,2
39635840,2003-06-05,66.95,2
39635840,2003-12-08,299.65,2
39653782,2001-06-07,74.9,2
39653782,2001-11-24,71.95,2
39742985,2001-06-06,60.9,2
39742985,2001-12-04,24.95,2
39742985,2002-12-16,56.95,2
39742985,2003-12-16,56.95,2
39742985,2004-12-15,132.9,2
39742985,2005-12-10,62.9,2
39993103,2001-06-11,41.95,2
39993103,2003-12-15,75.95,2
39993103,2004-01-08,56.95,2
39993103,2007-12-03,131.85,2
40144770,2001-06-26,43.95,2
40295721,2001-06-08,28.95,2
40447898,2001-06-11,35.95,2
40447898,2002-01-11,47.95,2
40450838,2001-06-21,47.9,2
40450838,2002-01-29,25.95,2
40450838,2003-01-03,36.9,2
40450838,2003-12-30,37.9,2
40450838,2005-03-21,60.85,2
40450838,2006-01-13,24.95,2
40450838,2006-12-18,66.9,2
40450838,2007-01-07,24.95,2
40450838,2007-12-14,71.9,2
40699017,2001-06-01,35.95,2
40699017,2001-12-03,193.85,2
40699017,2002-06-07,28.95,2
40699017,2002-12-10,178.65,2
40699017,2002-12-14,208.65,2
40699017,2003-12-02,350.6,2
40699017,2003-12-10,28.95,2
40699017,2004-05-07,48.95,2
40699017,2004-06-03,46.95,2
40699017,2004-11-30,148.75,2
40699017,2005-06-10,26.95,2
40699017,2006-12-09,136.75,2
40699017,2007-12-14,70.9,2
40782229,2001-06-19,31.95,2
40782229,2002-12-05,28.95,2
40782229,2002-12-10,28.95,2
40782229,2003-12-13,70.9,2
40782229,2004-12-28,21.95,2
40782229,2005-11-30,71.9,2
40782229,2005-12-06,17.95,2
40782229,2005-12-10,35.9,2
40839837,2001-06-12,14.9,2
40936543,2001-06-30,35.95,2
40936543,2001-09-04,281.5,2
41166350,2001-06-15,37.95,2
41166350,2001-12-04,90.95,2
41166350,2001-12-12,161.85,2
41166350,2001-12-13,69.95,2
41166350,2002-04-30,80.75,2
41208438,2001-06-04,28.95,2
41208438,2001-12-17,28.95,2
41208438,2003-11-09,28.95,2
41208438,2004-03-22,71.95,2
41208438,2004-05-30,37.95,2
41208438,2006-11-24,44.85,2
41208438,2007-03-26,55.8,2
41208438,2007-09-07,25.95,2
41208438,2007-11-24,33.95,2
41223686,2001-06-11,69.95,2
41431594,2001-06-27,55.95,2
41431594,2003-04-15,125.3,2
41431594,2003-12-16,25.95,2
41431594,2003-12-18,210.1,2
41431594,2004-11-04,65.65,2
41431594,2004-12-13,17.95,2
41431594,2005-05-16,61.7,2
41781592,2001-06-10,55.9,2
41781592,2003-12-13,52.9,2
41781592,2004-10-20,195.25,2
41781592,2004-12-13,18.95,2
41781592,2005-01-02,21.95,2
41781592,2005-02-08,209.3,2
41781592,2005-02-20,56.7,2
41781592,2006-01-28,58.6,2
42290663,2001-06-14,31.95,2
42290663,2002-12-10,288.7,2
42290663,2003-12-16,47.95,2
42290663,2005-06-15,33.95,2
42763279,2001-06-12,254.8,2
42763279,2002-11-14,83.9,2
42763279,2004-07-13,48.95,2
42884290,2001-06-19,175.95,2
42884290,2003-10-21,22.95,2
42884290,2004-10-20,26.95,2
42884290,2005-05-05,43.95,2
42884290,2006-07-20,63.75,2
42891296,2001-06-14,85.95,2
42965340,2001-06-25,76.9,2
43019390,2001-06-09,7.95,2
43019390,2004-12-03,6.95,2
43019390,2007-11-27,23.95,2
