Id,Date,Price,Cohort.new
111929,2008-07-08,20.247146606,4
111929,2010-11-06,15.287620544,4
113840,2008-07-08,48.3937568659,4
113840,2008-12-01,52.2540054314,4
113840,2008-12-22,83.9796714779,4
113840,2010-12-15,94.2310638409,4
113840,2011-04-23,57.9037895199,4
113840,2012-11-17,38.249986648,4
113840,2014-01-11,126.9505481713,4
113840,2014-01-28,25.7999916072,4
123161,2008-07-16,50.617889404,4
123161,2009-01-12,10.174705505,4
123161,2009-05-27,10.200271606,4
123161,2009-08-30,28.0954780583,4
123161,2010-04-04,35.662590027,4
123161,2011-02-05,5.0873527527,4
123161,2011-09-14,5.0873527527,4
123161,2013-05-07,14.949996948,4
123161,2014-07-08,12.949996948,4
123161,2014-08-24,29.989990234,4
173940,2008-07-02,34.7678413388,4
173940,2010-01-23,93.7964706428,4
173940,2010-08-28,75.543365478,4
173940,2011-02-07,30.4474220277,4
176583,2008-07-07,25.46233368,4
176583,2008-07-19,103.8944663996,4
176583,2008-12-15,66.7235641475,4
176583,2009-03-17,52.7653045654,4
176583,2010-10-06,116.7534599309,4
176583,2014-01-25,59.6999816888,4
176583,2014-08-24,67.7751235957,4
176583,2014-08-25,83.539972304,4
176583,2014-09-06,19.899993896,4
180521,2008-07-23,108.3938369753,4
180521,2011-06-20,52.6630554195,4
180521,2012-04-14,57.3999938962,4
180521,2013-02-11,33.9004287719,4
180521,2014-01-20,9.9499969482,4
186368,2008-07-06,39.5995407103,4
186368,2010-02-06,52.0495033256,4
186368,2013-08-19,60.6999816888,4
187330,2008-07-30,10.123573303,4
187330,2008-10-12,23.9028854375,4
187330,2009-02-07,15.313186646,4
187330,2009-07-05,16.7448043819,4
187330,2010-08-08,0,4
187330,2011-05-18,47.3456115719,4
187330,2012-02-25,22.9007568358,4
187330,2013-02-19,37.3981170654,4
187330,2013-03-30,18.9499969482,4
187330,2013-09-14,13.8999958038,4
187330,2014-01-05,30.7499847411,4
187330,2014-11-04,40.5999832148,4
2009188,2008-07-19,33.0294456484,4
2009188,2009-01-10,9.2032470703,4
201650,2008-07-12,16.7959327694,4
201650,2008-08-16,15.2109260557,4
201650,2009-04-12,40.2130966192,4
201650,2009-05-25,56.088699342,4
201650,2010-03-13,51.0269126887,4
201650,2010-04-10,15.313186646,4
201650,2010-06-14,22.9314346313,4
201650,2010-10-23,11.6318893433,4
201650,2011-07-04,10.200271606,4
201650,2011-09-26,15.236495972,4
201650,2011-11-07,12.6800308225,4
201650,2012-02-04,30.3880615234,4
201650,2012-06-04,16.4499969482,4
201650,2013-01-16,24.8999938964,4
201650,2013-07-07,17.3999938964,4
201650,2013-07-13,24.7990341185,4
201650,2013-11-13,14.939994812,4
201650,2014-03-16,35.7999916072,4
201650,2014-05-19,35.8899936675,4
201650,2014-08-23,42.3399887078,4
201650,2014-10-07,7.9899978638,4
2067625,2008-07-16,47.8569030769,4
2067625,2009-03-07,143.3150863628,4
2080770,2008-07-20,113.1488647453,4
2080770,2009-02-24,80.0171546934,4
2080770,2012-05-27,65.4499816884,4
2095521,2008-07-26,33.0550155641,4
2095521,2008-10-26,19.940368652,4
2095521,2010-08-01,8.6663894653,4
2095521,2010-10-24,39.0115547177,4
2095521,2011-03-20,7.6693763733,4
2095521,2012-04-24,24.7018890381,4
2095521,2013-02-03,33.799987793,4
2117797,2008-07-20,25.360069275,4
2117797,2009-02-23,12.680038452,4
2117797,2009-06-17,14.1883468628,4
2117797,2010-05-02,12.782295227,4
2117797,2010-05-16,12.680038452,4
2117797,2010-10-11,89.8850898744,4
2117797,2011-02-02,56.037574768,4
2117797,2011-03-19,39.2160644533,4
2117797,2012-08-25,77.2499847402,4
2117797,2012-10-20,27.849990844,4
2117797,2013-02-12,39.899993896,4
2117797,2013-05-09,49.899993896,4
2117797,2013-07-23,57.7999877922,4
2117797,2014-02-01,37.7999877924,4
2117797,2014-03-26,42.249984741,4
2117797,2014-04-05,16.949996948,4
2117797,2014-05-25,29.949996948,4
2117797,2014-06-29,34.699981689,4
216410,2008-07-26,132.0410537728,4
216410,2008-09-14,95.9183311462,4
216410,2009-04-13,83.6728897096,4
216410,2009-08-09,152.2371101392,4
216410,2011-05-11,119.0031509403,4
216410,2011-12-14,238.9112968456,4
216410,2012-12-15,68.4500236506,4
216410,2013-04-24,54.7999877925,4
216410,2013-05-14,78.0999774922,4
216410,2014-11-17,25.7999877924,4
218979,2008-07-28,65.1130065906,4
218979,2008-11-03,87.9677467338,4
218979,2008-11-09,43.8688354497,4
218979,2008-12-06,101.5936660752,4
218979,2009-04-18,100.1109237675,4
218979,2010-03-21,61.176055909,4
218979,2011-02-20,83.4428062431,4
218979,2011-04-10,55.935314178,4
218979,2011-12-03,58.3639602662,4
2237261,2008-07-27,17.8185157777,4
2237261,2009-11-07,60.9971084588,4
2237261,2011-02-19,20.400543213,4
2237261,2011-03-19,21.4486846923,4
2237261,2012-03-17,33.4899902341,4
2237261,2012-10-13,14.949996948,4
2237261,2013-05-27,27.8999938962,4
2237261,2013-11-16,18.8999938964,4
2238632,2008-07-07,15.2109260557,4
2238632,2008-08-12,17.7929534908,4
2238632,2009-05-04,16.1568183899,4
2238632,2009-07-11,9.1521224976,4
2238632,2009-10-14,12.680038452,4
2238632,2009-11-08,7.5671195984,4
2238632,2010-01-10,10.174705505,4
2238632,2010-05-30,10.200271606,4
2238632,2011-09-26,16.7448005674,4
2238632,2011-10-30,14.2650375366,4
2238632,2011-11-27,20.349411011,4
2260042,2008-07-21,20.349411011,4
2260042,2008-10-26,10.200271606,4
2260042,2009-02-21,12.731163025,4
2260042,2009-03-21,12.6800346374,4
2260042,2009-10-11,55.193939209,4
2260042,2014-07-26,14.8499946594,4
2260603,2008-07-26,18.8155364991,4
2260603,2013-08-20,25.3999958036,4
2265036,2008-07-23,60.6647644046,4
2265036,2008-10-25,58.0827369697,4
2265036,2012-10-08,69.8499832147,4
2269325,2008-07-05,36.9152526849,4
2269325,2009-12-05,51.4615173333,4
2269325,2010-03-23,42.2838287344,4
2269325,2010-04-20,34.077587127,4
2269325,2013-08-24,56.6499786372,4
2280612,2008-07-20,66.34009552,4
2280612,2008-10-11,15.313186646,4
2280612,2009-07-15,57.5458869934,4
2280612,2009-10-12,32.3903236389,4
2280612,2010-01-12,20.323844909,4
2280612,2010-02-07,40.775520323,4
2280612,2011-10-31,45.939559937,4
2280612,2013-04-29,27.7485961914,4
2280612,2013-06-09,38.6499862668,4
2280612,2014-08-03,60.2799854272,4
2283158,2008-07-22,8.6663894653,4
2299712,2008-07-09,40.494293212,4
2309971,2008-07-06,28.9902420045,4
2309971,2010-11-08,20.374977111,4
2309971,2010-12-20,0,4
2309971,2012-12-13,17.000015259,4
2309971,2013-01-06,32.6049213406,4
2309971,2013-12-08,20.6999931336,4
2309971,2014-02-10,248,4
2309971,2014-02-15,248,4
2309971,2014-06-15,9.9499969482,4
2322935,2008-07-15,28.2233009337,4
2322935,2009-01-05,34.4866218572,4
2322935,2014-02-02,35.749986648,4
2341247,2008-07-02,25.513458252,4
2341247,2008-07-26,7.6438102722,4
2341247,2008-08-27,32.0579910279,4
2341247,2008-12-17,16.2590789795,4
2341247,2010-06-14,48.470451355,4
2341247,2011-02-22,10.174705505,4
2341247,2012-10-08,128,4
2362449,2008-07-07,17.1027107234,4
2362449,2008-10-06,34.1287231447,4
2362449,2008-11-12,11.7341461182,4
2362449,2009-01-26,12.7311630249,4
2362449,2009-03-09,65.394195557,4
2362449,2009-03-23,22.8803062442,4
2362449,2009-05-25,67.3626861568,4
2362449,2009-08-08,18.7899703975,4
2362449,2009-11-23,95.5859832766,4
2362449,2009-12-14,37.2731704714,4
2362449,2010-01-10,76.361419677,4
2362449,2010-01-11,0,4
2362449,2010-02-15,18.9177970886,4
2362449,2010-04-26,29.4248390194,4
2362449,2010-06-14,50.1065979,4
2362449,2010-10-09,46.8854522705,4
2362449,2010-11-06,63.6046981809,4
2362449,2010-11-15,23.8773231502,4
2362449,2010-11-24,77.3328704825,4
2362449,2010-12-12,38.1934928892,4
2362449,2010-12-15,45.8884315497,4
2362449,2011-01-25,50.3622283927,4
2362449,2011-02-02,35.637031555,4
2362449,2011-06-06,91.9813499454,4
2362449,2011-11-19,25.55947876,4
2362449,2012-02-06,38.8499946594,4
2362449,2012-04-14,29.8497962951,4
2362449,2012-06-16,40.3999938964,4
2362449,2012-10-15,37.8999938962,4
2362449,2013-03-16,25.849992752,4
2362449,2013-04-24,29.949996948,4
2362449,2014-03-24,19.949996948,4
2362449,2014-05-06,17.8399906159,4
2362449,2014-08-04,24.7899856568,4
2365480,2008-07-05,8.9476013184,4
2365480,2009-01-24,39.880737305,4
2365480,2011-02-01,45.1981811519,4
2365480,2011-05-03,30.498550414,4
2365480,2011-06-15,15.236495972,4
2365480,2012-02-28,23.7999916076,4
2365480,2012-04-04,46.2016639705,4
2365480,2012-05-05,48.3499908444,4
2365480,2012-11-28,42.2999877928,4
2365480,2014-06-30,16.8999938964,4
2365480,2014-07-27,19.8999938964,4
2396599,2008-07-07,53.5577850345,4
2396599,2009-01-11,12.7056007385,4
2396599,2011-03-06,25.3600730895,4
2396599,2011-09-25,34.5121917719,4
2471140,2008-07-05,24.9766044612,4
2471140,2008-07-19,39.8040618883,4
2471140,2008-09-17,76.61706543,4
2471140,2008-12-17,17.8952026368,4
2471140,2010-02-16,50.975776673,4
2471140,2011-04-11,30.60080719,4
2471140,2013-03-17,47.7999897003,4
2471140,2013-05-04,29.799987793,4
2471140,2013-06-05,15.8999938964,4
2471140,2014-01-20,19.8899917602,4
2471140,2014-06-01,53.2399826048,4
2476509,2008-07-26,15.313186646,4
2476509,2009-02-09,5.0873527527,4
2570840,2008-07-06,52.177318573,4
2633043,2008-07-06,45.300445557,4
2633043,2008-08-10,32.9783134454,4
2633043,2008-09-14,25.46232605,4
2633043,2009-06-23,50.1065979,4
2633043,2009-08-29,48.3170700071,4
2633043,2009-09-01,0,4
2633043,2010-07-31,30.0383949274,4
2633043,2010-09-04,45.81173706,4
2633043,2011-09-10,999.57519531,4
2633043,2012-01-07,35.9386959078,4
2633043,2012-05-05,46.6999931335,4
2637570,2008-07-05,25.539016724,4
2637570,2009-09-26,49.9020767223,4
2637570,2010-02-03,45.888427734,4
2637570,2010-12-01,86.4594345084,4
2637570,2011-11-09,53.813453674,4
2643898,2008-07-12,13.2424545288,4
2643898,2008-11-26,27.9165306094,4
2643898,2008-12-16,15.236495972,4
2643898,2009-03-21,18.7899703975,4
2643898,2009-05-11,18.406494141,4
2643898,2009-07-11,125.5732612598,4
2656507,2008-07-22,11.708580017,4
2656507,2009-01-25,19.4035224915,4
2656507,2009-11-25,29.0158004763,4
2656507,2011-08-13,7.6438102722,4
2656507,2011-08-21,0,4
2656507,2012-01-09,17.9514541625,4
2656507,2012-12-02,37.7999896998,4
2656507,2014-10-20,9.8999967575,4
2669919,2008-07-14,15.2876167297,4
2669919,2009-11-22,39.880737305,4
2669919,2009-12-22,10.200271606,4
2669919,2010-04-14,47.9335937502,4
2700638,2008-07-26,39.880737305,4
2700638,2009-05-05,16.3101997375,4
2700638,2009-06-07,17.8440818782,4
2700638,2009-11-11,12.680038452,4
2700638,2010-08-09,20.298278808,4
2700638,2010-08-28,25.539016724,4
2700638,2010-10-13,25.55947876,4
2700638,2011-08-23,21.3208618165,4
2700638,2011-09-11,30.166213989,4
2700638,2011-11-22,15.313186646,4
2700638,2012-02-27,22.9007568358,4
2700638,2012-03-05,20.7878379821,4
2700638,2012-04-08,14.949996948,4
2700638,2012-05-15,12.899993896,4
2700638,2012-11-10,12.899993896,4
2700638,2013-03-30,18.8999958038,4
2700638,2013-09-22,19.949996948,4
2700638,2014-09-15,12.949996948,4
2701278,2008-07-19,34.0520324707,4
2701278,2009-11-28,134.2652244555,4
2701278,2009-12-06,25.513458252,4
2707101,2008-07-06,15.287620544,4
2707101,2008-09-03,21.3464279173,4
2707101,2008-09-14,51.026916503,4
2707101,2009-03-21,8.6663894653,4
2707101,2009-06-07,35.6114692682,4
2707101,2009-08-01,16.2079467773,4
2707101,2009-10-13,26.0247459407,4
2707101,2009-11-21,15.313186646,4
2707101,2009-12-19,10.200271606,4
2707101,2010-05-25,35.739288331,4
2707101,2011-04-03,37.1453475948,4
2707101,2011-04-23,24.1840934751,4
2707101,2011-07-03,15.236495972,4
2707101,2011-07-17,24.4141807552,4
2707101,2013-07-01,93.6999664295,4
2707101,2013-09-22,44.849990844,4
2707101,2014-01-04,14.949996948,4
2707101,2014-01-29,13.8999958038,4
2707101,2014-06-25,24.899993896,4
2708817,2008-07-19,42.3605117798,4
2708817,2009-02-07,50.924659729,4
2708817,2009-08-15,81.5510292056,4
2708817,2009-11-07,40.7499580387,4
2742179,2008-07-20,29.552665711,4
2742179,2008-09-16,15.236495972,4
2742179,2008-10-29,75.0065078731,4
2742179,2008-12-10,38.0912361144,4
2742179,2010-07-21,81.704421998,4
2742179,2010-10-24,45.7606086729,4
2742179,2011-06-12,7.6693763733,4
2742179,2011-09-04,40.826637268,4
2742179,2011-09-12,29.4248390203,4
2742179,2011-10-09,86.25492096,4
2742179,2011-11-28,44.3289871223,4
2742179,2012-07-22,92.9999694822,4
2742179,2012-10-20,49.6399860376,4
274348,2008-07-07,40.749954224,4
274348,2008-11-29,104.175666809,4
274348,2009-02-08,25.7435417171,4
274348,2009-05-30,50.617889404,4
2851946,2008-07-08,63.4768714907,4
2851946,2009-12-20,24.3886146539,4
2851946,2010-11-10,33.1317024222,4
2851946,2011-03-19,47.7546463009,4
2851946,2011-08-13,36.6596145633,4
2851946,2012-09-11,52.8999938965,4
2879204,2008-07-05,10.123573303,4
2879204,2009-10-25,10.174705505,4
2879204,2013-05-25,110.5013923645,4
2879204,2013-07-16,71.6499786377,4
2879204,2013-07-27,49.5999813074,4
2879204,2013-08-13,6.9499969482,4
2879204,2014-04-30,3.5,4
2897369,2008-07-14,51.947238922,4
2897369,2008-09-01,38.1934890745,4
2897369,2014-01-18,153.5099487298,4
2917246,2008-07-06,59.5910530095,4
2923637,2008-07-02,39.7784805302,4
2923637,2010-01-09,15.2109298706,4
2925214,2008-07-09,32.0835494998,4
2925214,2009-04-05,32.5692863464,4
2925214,2009-05-05,36.0971984862,4
2925214,2009-12-19,48.393760682,4
2925214,2010-03-08,20.426101685,4
2925214,2010-04-06,15.313186646,4
2925214,2011-08-31,92.1603202826,4
2925214,2013-12-22,33.2999896998,4
2929538,2008-07-05,59.4120941158,4
2929538,2009-01-18,67.1581497192,4
2929538,2011-07-24,0,4
2929538,2011-11-06,46.8854522699,4
2929538,2012-05-15,29.6999931335,4
2948664,2008-07-30,21.83216095,4
2948664,2008-12-20,142.2413558957,4
2948664,2009-08-22,57.4691925039,4
2948664,2010-03-08,69.7657508851,4
2948664,2010-07-03,46.8087577814,4
2948664,2010-07-24,63.1445198064,4
2948664,2010-07-25,117.903884887,4
2948664,2010-09-15,153.6176185619,4
2948664,2010-11-02,223.2044372587,4
2948664,2011-02-05,27.5074920654,4
2948664,2011-04-02,116.395568849,4
2948664,2011-07-31,49.7998085016,4
2948664,2011-11-26,136.8983802814,4
2948664,2012-12-26,109.0499801631,4
2948664,2013-07-14,431.6999835968,4
2953579,2008-07-12,30.498550414,4
2953579,2008-10-11,54.529266358,4
2953579,2009-11-01,41.6702766421,4
2953579,2010-11-13,12.756729126,4
2953579,2010-12-18,133.268211365,4
2953579,2011-01-22,52.5352172851,4
2953579,2011-07-04,10.200271606,4
2953579,2011-07-05,25.436759949,4
2953579,2013-03-17,28.4385147097,4
2953579,2013-04-27,49.799987793,4
2953579,2013-08-10,34.7999877927,4
2953579,2013-10-05,88.839988708,4
2953579,2014-03-15,47.7999877925,4
2953579,2014-08-02,15.8499908447,4
2953579,2014-10-11,19.8499908447,4
2963248,2008-07-19,28.5300788876,4
2963248,2008-08-30,28.0699157715,4
2963248,2008-12-06,20.400543213,4
2963248,2009-01-24,19.4035224914,4
2963248,2009-05-09,17.7673835752,4
